MatchID,MapName,Team1,Team2,Team1_Pick,Team1_Win,Team1_Final_Score,Team2_Final_Score,Halfs_Played,Team1_Start_Side,Team1_Half1_Score,Team2_Half1_Score,Team1_Half2_Score,Team2_Half2_Score,Team1_OT_Score,Team2_OT_Score
2365479,Nuke,12087,11523,False,False,14,16,2,CT,9,6,5,10,0,0
2365479,Anubis,12087,11523,True,False,12,16,2,TR,5,10,7,6,0,0
2365474,Ancient,12328,7969,True,False,12,16,2,TR,8,7,4,9,0,0
2365474,Inferno,12328,7969,False,False,4,16,2,CT,4,11,0,5,0,0
2365456,Overpass,12257,11948,False,False,10,16,2,CT,5,10,5,6,0,0
2365456,Nuke,12257,11948,True,True,16,10,2,TR,7,8,9,2,0,0
2365456,Inferno,12257,11948,False,True,16,11,2,TR,11,4,5,7,0,0
2365436,Inferno,12376,8038,False,True,16,10,2,CT,7,8,9,2,0,0
2365436,Nuke,12376,8038,True,False,14,16,2,TR,8,7,6,9,0,0
2365436,Mirage,12376,8038,False,True,16,8,2,TR,10,5,6,3,0,0
2365445,Inferno,11249,11946,False,True,16,2,2,CT,13,2,3,0,0,0
2365445,Nuke,11249,11946,True,True,16,11,2,TR,9,6,7,5,0,0
2365444,Inferno,10994,11630,True,True,16,6,2,TR,11,4,5,2,0,0
2365444,Ancient,10994,11630,False,True,16,10,2,CT,10,5,6,5,0,0
2365448,Overpass,10873,7969,True,True,16,10,2,TR,7,8,9,2,0,0
2365448,Mirage,10873,7969,False,False,7,16,2,CT,6,9,1,7,0,0
2365448,Inferno,10873,7969,False,True,16,14,2,CT,10,5,6,9,0,0
2365238,Inferno,6667,5973,False,True,16,11,2,CT,11,4,5,7,0,0
2365238,Mirage,6667,5973,True,False,14,16,2,TR,3,12,11,4,0,0
2365238,Ancient,6667,5973,False,False,8,16,2,TR,1,14,7,2,0,0
2365447,Inferno,4501,12313,False,True,16,3,2,CT,12,3,4,0,0,0
2365447,Overpass,4501,12313,True,True,16,4,2,TR,11,4,5,0,0,0
2365385,Ancient,7441,7674,True,True,16,2,2,CT,13,2,3,0,0,0
2365385,Vertigo,7441,7674,False,True,16,11,2,CT,6,9,10,2,0,0
2365397,Mirage,8038,10464,False,True,16,13,2,CT,7,8,9,5,0,0
2365397,Ancient,8038,10464,True,True,16,12,2,TR,9,6,7,6,0,0
2365442,Mirage,3044,12035,True,True,16,7,2,TR,10,5,6,2,0,0
2365442,Anubis,3044,12035,False,True,16,13,2,TR,7,8,9,5,0,0
2365410,Vertigo,11628,7674,False,False,10,16,2,CT,6,9,4,7,0,0
2365410,Anubis,11628,7674,True,True,16,1,2,TR,14,1,2,0,0,0
2365410,Ancient,11628,7674,False,True,16,10,2,TR,11,4,5,6,0,0
2365235,Anubis,7532,6665,True,False,8,16,2,TR,6,9,2,7,0,0
2365235,Ancient,7532,6665,False,True,16,10,2,CT,8,7,8,3,0,0
2365235,Overpass,7532,6665,False,True,16,14,2,TR,8,7,8,7,0,0
2365311,Nuke,10567,12371,False,False,13,16,2,CT,5,10,8,6,0,0
2365311,Vertigo,10567,12371,True,False,10,16,2,TR,6,9,4,7,0,0
2365440,Inferno,12318,10995,True,False,3,16,2,TR,3,12,0,4,0,0
2365440,Nuke,12318,10995,False,False,6,16,2,CT,6,9,0,7,0,0
2365310,Anubis,11251,7441,True,True,16,13,2,CT,10,5,6,8,0,0
2365310,Inferno,11251,7441,False,True,16,7,2,CT,12,3,4,4,0,0
2365389,Anubis,11608,11814,True,True,19,17,2,CT,3,12,12,3,4,2
2365389,Overpass,11608,11814,False,False,13,16,2,CT,8,7,5,9,0,0
2365389,Mirage,11608,11814,False,True,16,12,2,TR,9,6,7,6,0,0
2365408,Overpass,6978,10459,False,True,16,14,2,CT,10,5,6,9,0,0
2365408,Nuke,6978,10459,True,False,7,16,2,TR,5,10,2,6,0,0
2365408,Mirage,6978,10459,False,False,4,16,2,CT,3,12,1,4,0,0
2365378,Ancient,11628,12087,False,True,16,14,2,CT,8,7,8,7,0,0
2365378,Nuke,11628,12087,True,True,28,26,2,TR,4,11,11,4,13,11
2365377,Inferno,11523,9139,False,True,16,11,2,CT,9,6,7,5,0,0
2365377,Anubis,11523,9139,True,True,16,4,2,CT,13,2,3,2,0,0
2365459,Inferno,8038,12310,False,False,6,16,2,CT,4,11,2,5,0,0
2365395,Mirage,11948,12277,False,True,16,9,2,CT,8,7,8,2,0,0
2365395,Anubis,11948,12277,True,True,16,8,2,TR,7,8,9,0,0,0
2365394,Inferno,12257,12245,False,True,16,13,2,CT,6,9,10,4,0,0
2365394,Ancient,12257,12245,True,False,13,16,2,TR,9,6,4,10,0,0
2365394,Overpass,12257,12245,False,True,16,13,2,CT,10,5,6,8,0,0
2365309,Vertigo,11518,12371,False,False,17,19,2,CT,5,10,10,5,2,4
2365309,Inferno,11518,12371,True,True,16,13,2,TR,7,8,9,5,0,0
2365309,Mirage,11518,12371,False,False,16,19,2,TR,4,11,11,4,1,4
2365308,Anubis,10567,4501,False,True,16,4,2,CT,11,4,5,0,0,0
2365308,Vertigo,10567,4501,True,False,6,16,2,TR,6,9,0,7,0,0
2365308,Ancient,10567,4501,False,True,16,13,2,CT,8,7,8,6,0,0
2365231,Inferno,10399,4411,True,False,20,22,2,TR,8,7,7,8,5,7
2365231,Vertigo,10399,4411,False,False,11,16,2,CT,6,9,5,7,0,0
2365392,Mirage,10994,12358,True,False,9,16,2,TR,9,6,0,10,0,0
2365392,Overpass,10994,12358,False,True,16,5,2,CT,14,1,2,4,0,0
2365392,Nuke,10994,12358,False,False,14,16,2,CT,6,9,8,7,0,0
2365306,Ancient,11164,7441,False,False,10,16,2,TR,5,10,5,6,0,0
2365306,Mirage,11164,7441,True,True,16,13,2,TR,5,10,11,3,0,0
2365306,Inferno,11164,7441,False,False,8,16,2,TR,6,9,2,7,0,0
2365230,Inferno,9565,5005,False,True,16,1,2,CT,14,1,2,0,0,0
2365230,Vertigo,9565,5005,True,True,16,6,2,TR,12,3,4,3,0,0
2365307,Inferno,12260,11251,True,False,5,16,2,TR,4,11,1,5,0,0
2365307,Vertigo,12260,11251,False,False,6,16,2,TR,4,11,2,5,0,0
2365391,Overpass,10995,11946,True,False,14,16,2,TR,5,10,9,6,0,0
2365391,Inferno,10995,11946,False,False,14,16,2,CT,8,7,6,9,0,0
2365399,Vertigo,11523,12087,False,True,16,5,2,CT,10,5,6,0,0,0
2365399,Nuke,11523,12087,True,False,14,16,2,TR,6,9,8,7,0,0
2365399,Anubis,11523,12087,False,True,16,12,2,CT,10,5,6,7,0,0
2365229,Ancient,5995,5973,False,False,9,16,2,CT,7,8,2,8,0,0
2365229,Mirage,5995,5973,True,True,19,17,2,TR,7,8,8,7,4,2
2365229,Vertigo,5995,5973,False,False,14,16,2,CT,8,7,6,9,0,0
2365332,Ancient,10854,12289,False,False,3,16,2,CT,3,12,0,4,0,0
2365332,Mirage,10854,12289,True,False,12,16,2,TR,6,9,6,7,0,0
2365267,Anubis,3044,12233,True,False,11,16,2,CT,4,11,7,5,0,0
2365267,Vertigo,3044,12233,False,True,16,13,2,CT,9,6,7,7,0,0
2365267,Ancient,3044,12233,False,False,4,16,2,CT,4,11,0,5,0,0
2365388,Nuke,11249,12318,True,True,16,13,2,TR,4,11,12,2,0,0
2365388,Inferno,11249,12318,False,False,19,22,2,CT,8,7,7,8,4,7
2365388,Ancient,11249,12318,False,True,16,4,2,TR,12,3,4,1,0,0
2365305,Overpass,12371,12313,False,True,19,17,2,CT,9,6,6,9,4,2
2365305,Nuke,12371,12313,True,True,16,13,2,TR,8,7,8,6,0,0
2365327,Nuke,6978,7674,True,True,16,3,2,TR,12,3,4,0,0,0
2365327,Anubis,6978,7674,False,True,16,12,2,TR,12,3,4,9,0,0
2365328,Anubis,11523,12289,True,True,16,13,2,TR,7,8,9,5,0,0
2365328,Vertigo,11523,12289,False,False,12,16,2,CT,9,6,3,10,0,0
2365328,Nuke,11523,12289,False,False,11,16,2,CT,8,7,3,9,0,0
2365226,Overpass,7175,7532,False,True,16,7,2,CT,10,5,6,2,0,0
2365226,Inferno,7175,7532,True,True,16,8,2,TR,8,7,8,1,0,0
2365321,Vertigo,10973,9506,False,True,16,3,2,CT,12,3,4,0,0,0
2365321,Inferno,10973,9506,True,False,12,16,2,TR,10,5,2,11,0,0
2365321,Overpass,10973,9506,False,True,16,10,2,CT,11,4,5,6,0,0
2365376,Inferno,11946,12181,True,False,8,16,2,TR,7,8,1,8,0,0
2365376,Mirage,11946,12181,False,False,5,16,2,CT,4,11,1,5,0,0
2365336,Vertigo,12241,10464,False,False,12,16,2,CT,8,7,4,9,0,0
2365336,Mirage,12241,10464,True,False,10,16,2,TR,5,10,5,6,0,0
2365381,Overpass,10459,8120,True,True,16,7,2,TR,10,5,6,2,0,0
2365381,Nuke,10459,8120,False,True,16,9,2,CT,7,8,9,1,0,0
2365373,Inferno,10994,11249,True,True,16,12,2,TR,7,8,9,4,0,0
2365373,Mirage,10994,11249,False,True,16,11,2,CT,9,6,7,5,0,0
2365225,Inferno,4411,5005,False,True,16,14,2,CT,8,7,8,7,0,0
2365225,Nuke,4411,5005,True,False,12,16,2,TR,7,8,5,8,0,0
2365225,Overpass,4411,5005,False,False,13,16,2,TR,8,7,5,9,0,0
2365372,Inferno,12358,12318,False,True,16,11,2,CT,5,10,11,1,0,0
2365372,Nuke,12358,12318,True,False,12,16,2,TR,5,10,7,6,0,0
2365372,Overpass,12358,12318,False,True,16,6,2,TR,9,6,7,0,0,0
2365224,Overpass,9565,10399,False,True,16,6,2,CT,14,1,2,5,0,0
2365224,Vertigo,9565,10399,True,True,16,3,2,TR,12,3,4,0,0,0
2365287,Inferno,10873,7674,True,True,16,8,2,TR,12,3,4,5,0,0
2365287,Vertigo,10873,7674,False,True,16,14,2,CT,9,6,7,8,0,0
2365286,Anubis,7441,10577,True,False,3,16,2,TR,3,12,0,4,0,0
2365286,Overpass,7441,10577,False,False,5,16,2,CT,2,13,3,3,0,0
2365335,Ancient,12245,11388,False,True,25,23,2,CT,8,7,7,8,10,8
2365335,Vertigo,12245,11388,True,True,16,12,2,TR,8,7,8,5,0,0
2365375,Anubis,11814,12035,False,True,16,8,2,TR,11,4,5,4,0,0
2365375,Mirage,11814,12035,True,False,11,16,2,TR,5,10,6,6,0,0
2365375,Overpass,11814,12035,False,True,16,14,2,CT,8,7,8,7,0,0
2365318,Anubis,11309,9996,True,False,7,16,2,TR,6,9,1,7,0,0
2365318,Ancient,11309,9996,False,False,11,16,2,CT,9,6,2,10,0,0
2365369,Ancient,10567,10278,True,False,10,16,2,TR,5,10,5,6,0,0
2365369,Vertigo,10567,10278,False,True,16,8,2,CT,12,3,4,5,0,0
2365369,Anubis,10567,10278,False,False,8,16,2,TR,5,10,3,6,0,0
2365334,Overpass,12277,5479,False,True,16,12,2,CT,7,8,9,4,0,0
2365334,Ancient,12277,5479,True,True,16,12,2,TR,7,8,9,4,0,0
2365331,Mirage,10459,11628,True,False,16,19,2,TR,5,10,10,5,1,4
2365331,Nuke,10459,11628,False,False,16,19,2,CT,11,4,4,11,1,4
2365368,Mirage,10621,10278,False,False,13,16,2,CT,6,9,7,7,0,0
2365367,Inferno,4501,10567,False,False,8,16,2,TR,3,12,5,4,0,0
2365366,Nuke,11861,10278,False,False,20,22,2,CT,9,6,6,9,5,7
2365365,Vertigo,10621,12260,False,True,16,11,2,TR,9,6,7,5,0,0
2365364,Ancient,10567,4411,False,True,19,15,2,TR,6,9,9,6,4,0
2365325,Nuke,11628,8120,True,False,11,16,2,TR,3,12,8,4,0,0
2365325,Inferno,11628,8120,False,True,16,9,2,CT,10,5,6,4,0,0
2365325,Anubis,11628,8120,False,True,16,8,2,TR,11,4,5,4,0,0
2365285,Inferno,12087,9139,False,False,13,16,2,CT,6,9,7,7,0,0
2365285,Anubis,12087,9139,True,True,16,4,2,CT,11,4,5,0,0,0
2365285,Mirage,12087,9139,False,True,16,0,2,CT,15,0,1,0,0,0
2365284,Inferno,11523,11628,True,True,22,20,2,TR,6,9,9,6,7,5
2365284,Anubis,11523,11628,False,False,11,16,2,CT,4,11,7,5,0,0
2365284,Nuke,11523,11628,False,False,14,16,2,CT,8,7,6,9,0,0
2365319,Overpass,10672,9881,False,False,7,16,2,CT,6,9,1,7,0,0
2365319,Nuke,10672,9881,True,False,11,16,2,TR,4,11,7,5,0,0
2365297,Anubis,12035,12181,True,True,16,13,2,TR,11,4,5,9,0,0
2365297,Ancient,12035,12181,False,False,14,16,2,CT,5,10,9,6,0,0
2365297,Overpass,12035,12181,False,False,15,19,2,TR,6,9,9,6,0,4
2365316,Inferno,9996,12144,False,True,16,14,2,CT,6,9,10,5,0,0
2365316,Ancient,9996,12144,True,False,14,16,2,TR,7,8,7,8,0,0
2365316,Overpass,9996,12144,False,True,19,17,2,CT,5,10,10,5,4,2
2365275,Overpass,5479,12012,True,True,16,8,2,TR,11,4,5,4,0,0
2365275,Ancient,5479,12012,False,True,16,7,2,CT,9,6,7,1,0,0
2365296,Inferno,11946,11814,True,True,16,14,2,TR,12,3,4,11,0,0
2365296,Mirage,11946,11814,False,True,16,10,2,CT,10,5,6,5,0,0
2365356,Vertigo,12289,12260,False,False,12,16,2,CT,5,10,7,6,0,0
2365359,Inferno,10567,6665,False,True,16,8,2,TR,11,4,5,4,0,0
2365274,Mirage,10464,12301,True,True,16,5,2,TR,10,5,6,0,0,0
2365274,Overpass,10464,12301,False,True,16,12,2,CT,10,5,6,7,0,0
2365361,Nuke,4411,11251,False,True,16,5,2,CT,11,4,5,1,0,0
2365362,Vertigo,7020,10278,False,False,13,16,2,TR,5,10,8,6,0,0
2365315,Overpass,12233,11309,False,False,11,16,2,TR,7,8,4,8,0,0
2365313,Anubis,8113,12144,False,False,14,16,2,TR,9,6,5,10,0,0
2365312,Inferno,9996,11249,False,True,16,11,2,CT,9,6,7,5,0,0
2365348,Inferno,12000,12260,False,False,21,25,2,CT,6,9,9,6,6,10
2365354,Vertigo,6665,7441,False,True,16,11,2,CT,8,7,8,4,0,0
2365353,Vertigo,11251,10577,False,True,16,14,2,CT,8,7,8,7,0,0
2365340,Mirage,7020,12262,False,True,16,9,2,TR,8,7,8,2,0,0
2365347,Anubis,12107,10278,False,False,8,16,2,TR,6,9,2,7,0,0
2365345,Anubis,7718,4501,False,False,11,16,2,CT,8,7,3,9,0,0
2365344,Mirage,11241,11861,False,False,11,16,2,TR,5,10,6,6,0,0
2365343,Nuke,11811,12289,False,False,12,16,2,TR,7,8,5,8,0,0
2365339,Overpass,10621,7674,False,True,16,8,2,CT,9,6,7,2,0,0
2365283,Mirage,6978,12289,True,False,7,16,2,TR,5,10,2,6,0,0
2365283,Ancient,6978,12289,False,False,7,16,2,CT,2,13,5,3,0,0
2365271,Mirage,12241,12357,True,True,16,7,2,TR,9,6,7,1,0,0
2365271,Overpass,12241,12357,False,True,16,8,2,CT,10,5,6,3,0,0
2365270,Ancient,12277,12190,False,True,16,2,2,CT,13,2,3,0,0,0
2365270,Mirage,12277,12190,True,True,16,7,2,TR,12,3,4,4,0,0
2365289,Nuke,8840,11135,True,True,16,6,2,TR,9,6,7,0,0,0
2365289,Inferno,8840,11135,False,True,16,14,2,CT,8,7,8,7,0,0
2365289,Overpass,8840,11135,True,True,16,10,2,TR,5,10,11,0,0,0
2365290,Nuke,10994,3044,True,True,16,10,2,TR,8,7,8,3,0,0
2365290,Mirage,10994,3044,False,True,16,8,2,CT,12,3,4,5,0,0
2365281,Overpass,9506,12266,True,False,3,16,2,TR,2,13,1,3,0,0
2365281,Anubis,9506,12266,False,True,19,16,2,TR,8,7,7,8,4,1
2365281,Ancient,9506,12266,False,False,8,16,2,CT,6,9,2,7,0,0
2365258,Inferno,11135,10839,True,True,19,15,2,TR,10,5,5,10,4,0
2365258,Anubis,11135,10839,False,True,16,9,2,TR,13,2,3,7,0,0
2365254,Ancient,5378,9996,False,True,16,7,2,CT,9,6,7,1,0,0
2365254,Inferno,5378,9996,True,True,16,5,2,TR,10,5,6,0,0,0
2365257,Ancient,12144,10995,False,True,16,4,2,CT,11,4,5,0,0,0
2365257,Overpass,12144,10995,True,True,16,4,2,TR,12,3,4,1,0,0
2365263,Anubis,3044,12318,True,True,16,10,2,TR,8,7,8,3,0,0
2365263,Overpass,3044,12318,False,True,16,5,2,CT,13,2,3,3,0,0
2365212,Nuke,12144,11608,False,True,16,1,2,CT,14,1,2,0,0,0
2365212,Inferno,12144,11608,True,True,16,6,2,TR,12,3,4,3,0,0
2365213,Overpass,10995,12181,False,True,19,17,2,CT,6,9,9,6,4,2
2365213,Nuke,10995,12181,True,True,16,14,2,TR,9,6,7,8,0,0
2365222,Inferno,7441,12328,True,True,16,3,2,TR,13,2,3,1,0,0
2365222,Mirage,7441,12328,False,True,16,13,2,CT,9,6,7,7,0,0
2365220,Anubis,12000,7441,True,False,9,16,2,TR,7,8,2,8,0,0
2365220,Ancient,12000,7441,False,True,16,7,2,TR,12,3,4,4,0,0
2365220,Overpass,12000,7441,False,True,16,14,2,TR,7,8,9,6,0,0
2365218,Ancient,12328,12000,False,False,7,16,2,CT,5,10,2,6,0,0
2365192,Mirage,12328,10873,False,True,16,11,2,CT,7,8,9,3,0,0
2365208,Ancient,7176,12233,False,True,16,13,2,CT,12,3,4,10,0,0
2365208,Mirage,7176,12233,True,False,9,16,2,TR,8,7,1,9,0,0
2365208,Inferno,7176,12233,False,False,10,16,2,CT,3,12,7,4,0,0
2365207,Ancient,12233,10894,True,True,16,6,2,TR,11,4,5,2,0,0
2365207,Inferno,12233,10894,False,True,22,18,2,CT,8,7,7,8,7,3
2365206,Nuke,7176,10994,False,False,12,16,2,CT,7,8,5,8,0,0
2365206,Mirage,7176,10994,True,True,16,7,2,TR,11,4,5,3,0,0
2365206,Inferno,7176,10994,False,True,16,13,2,CT,9,6,7,7,0,0
2365205,Inferno,12246,10994,True,False,15,19,2,TR,6,9,9,6,0,4
2365205,Overpass,12246,10994,False,False,10,16,2,CT,6,9,4,7,0,0
2365204,Inferno,11249,10894,False,False,2,16,2,CT,1,14,1,2,0,0
2365204,Nuke,11249,10894,True,False,12,16,2,TR,5,10,7,6,0,0
2365211,Vertigo,11523,6978,False,False,3,16,2,CT,3,12,0,4,0,0
2365211,Nuke,11523,6978,True,False,9,16,2,TR,5,10,4,6,0,0
2365211,Anubis,11523,6978,False,True,16,6,2,CT,11,4,5,2,0,0
2365211,Mirage,11523,6978,True,True,16,6,2,TR,10,5,6,1,0,0
2365211,Overpass,11523,6978,False,False,14,16,2,CT,6,9,8,7,0,0
2365210,Vertigo,10873,6978,False,False,13,16,2,CT,6,9,7,7,0,0
2365210,Ancient,10873,6978,True,False,3,16,2,TR,3,12,0,4,0,0
2365209,Inferno,12144,8113,True,True,16,13,2,TR,10,5,6,8,0,0
2365209,Ancient,12144,8113,False,False,4,16,2,CT,4,11,0,5,0,0
2365209,Anubis,12144,8113,False,False,10,16,2,CT,10,5,0,11,0,0
2365187,Overpass,12333,11523,True,True,16,6,2,TR,10,5,6,1,0,0
2365187,Nuke,12333,11523,False,False,14,16,2,CT,9,6,5,10,0,0
2365187,Anubis,12333,11523,False,True,16,8,2,TR,11,4,5,4,0,0
2365202,Nuke,11523,6978,True,True,16,13,2,TR,12,3,4,10,0,0
2365202,Vertigo,11523,6978,False,False,17,19,2,CT,8,7,7,8,2,4
2365202,Mirage,11523,6978,False,True,16,7,2,TR,12,3,4,4,0,0
2365203,Inferno,10873,9139,False,True,16,3,2,CT,13,2,3,1,0,0
2365203,Overpass,10873,9139,True,True,16,8,2,TR,10,5,6,3,0,0
2365194,Inferno,11608,10786,False,True,16,14,2,CT,6,9,10,5,0,0
2365194,Mirage,11608,10786,True,False,13,16,2,TR,6,9,7,7,0,0
2365194,Nuke,11608,10786,False,True,16,9,2,CT,12,3,4,6,0,0
2365177,Mirage,8113,8885,False,True,16,11,2,CT,13,2,3,9,0,0
2365177,Ancient,8113,8885,True,True,16,9,2,TR,11,4,5,5,0,0
2365176,Anubis,11249,12144,False,False,7,16,2,TR,6,9,1,7,0,0
2365176,Mirage,11249,12144,True,False,7,16,2,TR,3,12,4,4,0,0
2365186,Nuke,11523,12313,True,True,16,11,2,TR,8,7,8,4,0,0
2365186,Mirage,11523,12313,False,True,16,11,2,CT,8,7,8,4,0,0
2365196,Vertigo,6978,9139,False,True,16,13,2,TR,8,7,8,6,0,0
2365196,Mirage,6978,9139,True,True,16,12,2,TR,9,6,7,6,0,0
2365185,Inferno,12333,11581,True,True,16,8,2,TR,8,7,8,1,0,0
2365185,Mirage,12333,11581,False,True,16,6,2,CT,10,5,6,1,0,0
2365195,Inferno,11523,10873,False,True,22,20,2,CT,9,6,6,9,7,5
2365195,Nuke,11523,10873,True,True,19,16,2,TR,6,9,9,6,4,1
2365189,Overpass,8120,12331,True,True,16,13,2,TR,5,10,11,3,0,0
2365189,Inferno,8120,12331,False,True,16,8,2,CT,9,6,7,2,0,0
2365175,Mirage,11306,8885,False,False,10,16,2,CT,6,9,4,7,0,0
2365175,Inferno,11306,8885,True,False,9,16,2,TR,6,9,3,7,0,0
2365174,Ancient,12144,11768,False,True,16,7,2,CT,10,5,6,2,0,0
2365174,Overpass,12144,11768,True,False,11,16,2,TR,4,11,7,5,0,0
2365174,Inferno,12144,11768,False,True,16,9,2,TR,9,6,7,3,0,0
2365184,Ancient,12313,8068,True,True,16,6,2,TR,11,4,5,2,0,0
2365184,Mirage,12313,8068,False,True,16,8,2,CT,10,5,6,3,0,0
2365183,Nuke,12028,11581,True,False,5,16,2,TR,2,13,3,3,0,0
2365183,Mirage,12028,11581,False,False,11,16,2,CT,9,6,2,10,0,0
2365182,Inferno,10786,6799,True,True,16,6,2,CT,10,5,6,1,0,0
2365182,Anubis,10786,6799,False,False,8,16,2,CT,5,10,3,6,0,0
2365182,Ancient,10786,6799,False,True,16,11,2,CT,11,4,5,7,0,0
2365181,Ancient,11608,10995,False,False,10,16,2,CT,6,9,4,7,0,0
2365179,Ancient,12144,12181,False,True,16,11,2,CT,8,7,8,4,0,0
2365171,Nuke,11523,11581,True,True,16,14,2,TR,8,7,8,7,0,0
2365171,Mirage,11523,11581,False,False,8,16,2,CT,3,12,5,4,0,0
2365171,Anubis,11523,11581,False,True,16,14,2,TR,10,5,6,9,0,0
2365178,Nuke,8068,10873,True,True,19,16,2,TR,8,7,7,8,4,1
2365178,Ancient,8068,10873,False,False,11,16,2,CT,8,7,3,9,0,0
2365178,Mirage,8068,10873,False,True,16,11,2,TR,10,5,6,6,0,0
2365165,Ancient,6799,10995,False,False,7,16,2,TR,5,10,2,6,0,0
2365164,Ancient,11608,10786,False,True,16,12,2,CT,10,5,6,7,0,0
2365170,Inferno,10873,11790,True,True,16,13,2,TR,10,5,6,8,0,0
2365170,Mirage,10873,11790,False,False,8,16,2,CT,4,11,4,5,0,0
2365170,Overpass,10873,11790,False,True,16,13,2,CT,8,7,8,6,0,0
2365146,Nuke,12144,8113,False,True,16,6,2,CT,12,3,4,3,0,0
2365146,Inferno,12144,8113,True,False,12,16,2,TR,6,9,6,7,0,0
2365146,Anubis,12144,8113,False,False,5,16,2,CT,5,10,0,6,0,0
2365167,Ancient,8885,12233,False,True,22,19,2,CT,8,7,7,8,7,4
2365167,Mirage,8885,12233,True,True,16,8,2,TR,10,5,6,3,0,0
2365134,Vertigo,11306,11249,True,True,16,13,2,TR,9,6,7,7,0,0
2365134,Mirage,11306,11249,False,False,9,16,2,CT,7,8,2,8,0,0
2365134,Nuke,11306,11249,False,False,16,19,2,CT,9,6,6,9,1,4
2365166,Inferno,11768,10894,False,True,16,7,2,CT,8,7,8,0,0,0
2365166,Nuke,11768,10894,True,True,16,8,2,TR,10,5,6,3,0,0
2365149,Inferno,10960,11425,False,False,14,16,2,CT,10,5,4,11,0,0
2365149,Vertigo,10960,11425,True,True,19,16,2,TR,8,7,7,8,4,1
2365149,Overpass,10960,11425,False,False,12,16,2,CT,8,7,4,9,0,0
2365152,Vertigo,9671,10567,False,False,4,16,2,CT,4,11,0,5,0,0
2365152,Overpass,9671,10567,True,False,11,16,2,TR,4,11,7,5,0,0
2365152,Ancient,9671,10567,False,False,11,16,2,CT,5,10,6,6,0,0
2365147,Vertigo,12266,10371,False,False,13,16,2,CT,4,11,9,5,0,0
2365147,Anubis,12266,10371,True,True,16,10,2,TR,6,9,10,1,0,0
2365147,Inferno,12266,10371,False,False,12,16,2,CT,5,10,7,6,0,0
2365153,Inferno,11135,12312,True,False,15,19,2,CT,6,9,9,6,0,4
2365153,Ancient,11135,12312,False,False,5,16,2,CT,3,12,2,4,0,0
2365157,Mirage,12240,8068,True,False,10,16,2,TR,6,9,4,7,0,0
2365157,Nuke,12240,8068,False,False,7,16,2,TR,4,11,3,5,0,0
2365154,Inferno,12312,11514,False,True,16,12,2,TR,10,5,6,7,0,0
2365154,Ancient,12312,11514,True,False,3,16,2,TR,3,12,0,4,0,0
2365154,Nuke,12312,11514,False,True,16,10,2,CT,12,3,4,7,0,0
2365156,Inferno,10873,11523,True,False,10,16,2,TR,8,7,2,9,0,0
2365156,Nuke,10873,11523,False,False,8,16,2,CT,4,11,4,5,0,0
2365135,Ancient,10994,11768,False,False,15,19,2,CT,8,7,7,8,0,4
2365135,Inferno,10994,11768,True,True,19,17,2,TR,7,8,8,7,4,2
2365135,Nuke,10994,11768,False,False,12,16,2,CT,8,7,4,9,0,0
2365151,Ancient,7176,12233,False,False,4,16,2,CT,2,13,2,3,0,0
2365151,Mirage,7176,12233,True,True,16,9,2,TR,9,6,7,3,0,0
2365151,Inferno,7176,12233,False,False,13,16,2,CT,6,9,7,7,0,0
2365150,Ancient,8885,6619,False,False,13,16,2,CT,7,8,6,8,0,0
2365150,Mirage,8885,6619,True,True,16,13,2,TR,5,10,11,3,0,0
2365150,Inferno,8885,6619,False,True,16,7,2,TR,12,3,4,4,0,0
2365141,Ancient,11664,10954,True,False,10,16,2,TR,4,11,6,5,0,0
2365141,Inferno,11664,10954,False,True,16,10,2,CT,10,5,6,5,0,0
2365141,Mirage,11664,10954,False,False,19,22,2,TR,10,5,5,10,4,7
2365136,Vertigo,12246,10894,False,False,5,16,2,CT,3,12,2,4,0,0
2365136,Inferno,12246,10894,True,False,10,16,2,TR,6,9,4,7,0,0
2364954,Ancient,10567,9466,False,True,16,6,2,CT,10,5,6,1,0,0
2364954,Anubis,10567,9466,True,False,11,16,2,CT,8,7,3,9,0,0
2364954,Vertigo,10567,9466,False,True,16,5,2,TR,12,3,4,2,0,0
2365144,Vertigo,8840,11514,False,False,11,16,2,CT,4,11,7,5,0,0
2365144,Inferno,8840,11514,True,False,14,16,2,TR,6,9,8,7,0,0
2365140,Ancient,10954,10867,False,True,16,10,2,CT,8,7,8,3,0,0
2365140,Mirage,10954,10867,True,True,16,13,2,TR,7,8,9,5,0,0
2365073,Mirage,11790,11581,False,False,14,16,2,TR,8,7,6,9,0,0
2364953,Vertigo,7379,9671,True,True,16,9,2,TR,10,5,6,4,0,0
2364953,Ancient,7379,9671,False,False,7,16,2,CT,6,9,1,7,0,0
2364953,Inferno,7379,9671,False,False,14,16,2,TR,10,5,4,11,0,0
2365072,Mirage,8068,11523,False,False,10,16,2,TR,5,10,5,6,0,0
2365131,Ancient,11135,12312,False,False,4,16,2,CT,2,13,2,3,0,0
2365131,Inferno,11135,12312,True,True,16,5,2,TR,11,4,5,1,0,0
2365131,Overpass,11135,12312,False,True,16,10,2,CT,9,6,7,4,0,0
2365143,Overpass,10960,11425,False,True,16,8,2,TR,9,6,7,2,0,0
2365143,Mirage,10960,11425,True,True,19,15,2,TR,4,11,11,4,4,0
2365139,Vertigo,11664,11712,False,False,11,16,2,CT,3,12,8,4,0,0
