ID,NickName,Name,Country
11110.0,golden,Maikil 'Golden' Selim,Sweden
7169.0,rpk,Cédric 'RpK' Guipouy,France
21588.0,arktos,Ryan 'Arktos' Stucky,United States
22172.0,krakens,Colton 'KrakenS' Mareth,United States
17250.0,witcher,Todd 'WITCHER' Abdi,United States
18429.0,ryno,Ryan 'Ryno' O'Neil,United States
23226.0,panic,Benjamin 'Panic' Keeping ,Canada
20565.0,feral,Aidan 'Feral' Wood,New Zealand
15678.0,natra3p,Damon 'Natra3p' Herod,United States
22546.0,shag,Jacob 'Shag' Woodland,United States
23225.0,revampzz,Ryan 'Revampzz' Tiefer,United States
23224.0,jbreezy,Jacob 'Jbreezy' Xavier Ly,United States
16875.0,winter,Tyler 'winter' Cooke,Canada
23162.0,stanf1x,Kuanysh 'stanf1x' Zhasbulatov,Kazakhstan
19054.0,jynx,Francis 'Jynx' Coyu,United States
23212.0,darke,Austin 'Darke' Turner,United States
23213.0,hoozh,Aidan 'Hoozh' Labaschin,United States
23214.0,girthquake,Matt 'Girthquake' Locher,United States
23211.0,nrb,Nick 'nrb' Brugna,Canada
22967.0,ogwizard,Bogdan 'ogwizard' Savula,Ukraine
17658.0,tenski,Gabriel 'tENSKI' Rodrigue,Canada
22021.0,fame,Thomas 'FAME' Barbeau,Canada
20098.0,yuz,Brandon 'YuZ' Cyr,Canada
20936.0,sup3rant,Antoine 'Sup3rant' Dubois,Canada
21189.0,gabie,Gabriel 'Gabie' Cordeiro,Canada
23219.0,ibet,Matt 'iBeT' Stroud,United States
23217.0,klart,Peter 'Klart' Fraioli,United States
23220.0,ascension,Max 'Ascension' McCoy,United States
23218.0,ashred,Jake 'AshRed' Horowitz,United States
23221.0,kolsy,Brandon 'Kolsy' Jeppe,United States
19232.0,jiaym,Nikita 'JIaYm' Panyushkin,Russia
22430.0,k0s,Matvey 'k0s' Abramov ,Russia
11250.0,flarich,Vadim 'Flarich' Karetin,Latvia
16843.0,fakes2,Pedro 'fakeS2' Sousa,Portugal
20206.0,mewpy,Matvey 'Mewpy' Podgornyi,Russia
20449.0,lumier,Yan 'lUMiER' Menshikov,Russia
21329.0,patafix,Ismael 'Patafix' Mehdid,Algeria
23216.0,shin,Gabriel 'shin' Militaru,Romania
23215.0,reizk,Rares 'reizk' Iacob,Romania
11532.0,zockie,Antonio 'zockie' Montañez,Peru
18584.0,pacmann,Renato 'pacmanN' Morales,Peru
19889.0,knight,Jesus 'Knight' Rosales Ruiz,Peru
19898.0,kot3,Sebastián 'KOT3' Mejía,Colombia
14557.0,guepard,Stephane 'Guepard' Cazzotes,Peru
11948.0,incred,Mathieu 'INCRED' Bergeron,Canada
18854.0,v0r4yn,Maxim 'V0R4yn' Timacov,Moldova
19770.0,softik,Ilya 'SoFTiK' Ilyushin,Moldova
21839.0,n1ghtman,Vlad 'N1ghtMan' Tereshchenko,Moldova
23209.0,anscory,Daniil 'anscory' Bechirov,Moldova
23210.0,sinkie,Cristian 'sinkie' Groza,Moldova
9873.0,ztk,Jon 'ztk' Erik Øygarden,Norway
13628.0,zykes,Daniel 'zykes' Jensen,Norway
14602.0,marcelious,Ole 'Marcelious' Kristian Langan,Norway
16928.0,bfr,Bjørnar 'bfr' Fauske Røn,Norway
14311.0,h4rr3,Haris 'H4RR3' Hadzic,Norway
3018.0,zeves,Morten 'zEVES' Vollan,Norway
21580.0,thomass1,Sindre 'thomass1' Thomassen,Norway
18807.0,lax,Eskil 'LaX' Bjørnsen,Norway
20442.0,vhw,Viktor 'vhw' Wadman,Norway
20716.0,berzerk,Tobias 'berzerk' Bertelsen,Norway
22048.0,tapewaare,Sindre 'Tapewaare' Ellefsen,Norway
23205.0,w0lf,Adam 'W0LF' Antoš,Czech Republic
16470.0,aris,Paul 'aris' Wilson,Canada
20036.0,kel,Kyle 'KEL' Murray,United States
20939.0,history,Allan 'history' Lawrenz,Brazil
,,Nathan 'NBK-' Schmitt,France
,,Alexandre 'bodyy' Pianaro,France
13464.0,mar,Martin 'mar' Kuyumdjiev,Bulgaria
12809.0,luko,Lukáš 'luko' Hrabčík,Slovakia
15437.0,levi,Lukáš 'Levi' Bouřa,Czech Republic
11260.0,nio,Dominik 'NIO' Maxian,Slovakia
23202.0,nitro,Tomáš 'NITRO' Kočík,Slovakia
23201.0,luke,Lukáš 'luke' Vánský,Czech Republic
11890.0,hyskeee,Reinis 'hyskeee' Grīnbergs,Latvia
9363.0,independent,Miks 'Independent' Siliņš,Latvia
20006.0,rabbit,Edgars 'rabbit' Brečs,Latvia
20419.0,brens,Kristers 'Brens' Brensons,Latvia
20418.0,danss,Dans 'danss' Sils,Latvia
20003.0,shadiy,Mārtiņš 'shadiy' Gūtmanis,Latvia
23200.0,sqreet,Markuss 'sqreet' Gleizds,Latvia
22064.0,danuu,Danuta 'Danuu' Grajkowska,Poland
7645.0,aurora,Aurora 'aurora' Lyngdal,Norway
13176.0,axed,Tommy 'Axed' Ryan,United States
21551.0,raz3m,Junwen 'RaZ3M' Meng,China
22154.0,yihhh,Yi 'YiHHH' Han,China
22427.0,hanyun,Zhang 'Hanyun' Hanyun,China
21059.0,gank88,Junjie 'Gank88' Lin,United States
21542.0,l1,Jiaming 'L1' Wang,United States
21812.0,yoda,Will 'yoda' Crittenden,United States
23197.0,mski,Mason 'Mski' Pawlowski,United States
23194.0,egg,Jayden 'Egg^' Spencer,United States
23196.0,macepts,Mason 'Macepts' Simko,United States
23198.0,alphite,Cameron 'Alphite' Bush,United States
23195.0,noko,Temuulen 'noko' Amgalanbaatar,Mongolia
18116.0,sway,Austin 'Sway' Pollock,United States
10868.0,plat,Joao 'plat' Ferreira,Portugal
10110.0,bloodz,Bruno 'BLOODZ' Mourão,Portugal
2260.0,rizzz,Rui 'RIZZZ' Lima,Portugal
18281.0,sashqua,Oleksandr 'sashqua' Yaroshenko,Ukraine
23048.0,kelien,Vladimir 'kelieN' Boldyrev,Russia
12003.0,diray,Dmitry 'Diray' Nikonchuk,Russia
23190.0,nekiy,Andrei 'Nekiy' Shliapin,Russia
23191.0,m1lzor,Vladimir 'm1lzor' Logunov,Russia
23192.0,kl1m,Klimentii 'kl1m' Krivosheev,Russia
18576.0,sunshine,Renat 'sunshine' Kolesnikov,Latvia
4076.0,aerial,Jani 'Aerial' Jussila,Finland
21166.0,shateri,Kamyar 'shateri' Shateri,Sweden
19671.0,python,Jordan 'Python' Munck-Foehrle,France
22568.0,lcf,Diogo 'lcf' Braga,Brazil
20137.0,f1ukie,Tonny 'f1ukie' Liu,Canada
22836.0,stormie, 'Stormie' ,Canada
11749.0,kyoshix,Alex 'kYOShix' Brito,Brazil
20383.0,knc,Kauan 'kNc' Cerato,Brazil
10427.0,fajkus,Filip 'fajkus' Konatarević,Serbia
19672.0,kyojin,Jayson 'Kyojin' Nguyen Van,France
8786.0,jr,Dmitriy 'jR' Chervak,Ukraine
20915.0,santos,Lucas 'santos' Dos Santos,Brazil
17130.0,teko,Elitom 'TEKO' Lourenço,Brazil
20758.0,netox,Felipe 'netox' Morais,Brazil
22200.0,mdm,Jetmir 'mdm' Bediu,Kosovo
15802.0,scheer,James 'scheeR' Hulett,South Africa
9744.0,kanii,Trevor 'kanii' Morley,South Africa
20818.0,zox,Ethan 'zox' Angelo,South Africa
16282.0,raid,Max 'rAid' Lithgow,South Africa
22490.0,leggy,Connor 'Leggy' Legg,South Africa
23178.0,aymanxa,Ayman 'aymanxa' Jetha,South Africa
13633.0,blackeagle,Moustafa 'BLACKEAGLE' Baghdadi,Syria
19021.0,chawzyyy,Hugo 'chawzyyy' Günther,Sweden
11210.0,melonhead,Noel 'melonhead' Raki,Sweden
9217.0,taco,Epitacio 'TACO' de Melo,Brazil
7695.0,flex0r,Boris 'flex0r' Latry,France
21216.0,yakuza,Ernestas 'yakuza' Veržinskis,Lithuania
23184.0,rafeol,Armandas 'RAFEOL' Dubikaltis,Lithuania
23185.0,badboy,Pijus 'BadBoy' Begonis,Lithuania
23186.0,vainj,Vytas 'vaiNj' Grimaila,Lithuania
23187.0,cliqa,Arnas 'cliqa' Jurgelėnas,Lithuania
21480.0,niix,Nicholas 'Niix' Baart,South Africa
22494.0,voltzyy,Michael 'Voltzyy' Le Roux,South Africa
22496.0,dingo,Heinrich 'Dingo' Becker,South Africa
23180.0,maniel,Daniel 'Maniel' Briggs,South Africa
23183.0,milz,Morne 'Milz' Muller,South Africa
23181.0,figurecs, 'FigureCS' ,South Africa
23140.0,krazy,Adones 'krazy' Nobre,Portugal
9613.0,jas-x,Jason 'Jas_x' Laurent,France
8412.0,dream3r,Simeon 'dream3r' Ganev,Bulgaria
15803.0,chappy,Leander 'Chappy' Van Schalkwyk,South Africa
11632.0,tiaantije,Tiaan 'Tiaantije' Rheeder,South Africa
23170.0,cloudzehh,Aiden 'Cloudzehh' Share,South Africa
23172.0,dropshot,Charl 'DropShot' Van der Berg,South Africa
23171.0,shadow,Storm 'Shadow' Swart,South Africa
23130.0,tissue,Tihomir 'tissue' Bojidarov,Bulgaria
21021.0,tr0jn,Alperen 'TR0JN' Kilic,Turkey
20264.0,cyber,Ahmet 'cyber' Akpınar,Turkey
21023.0,emstar,Emrecan 'EMSTAR' Çalışkan,Turkey
22361.0,jottaaa,Samet 'jottAAA' Köklü,Turkey
8124.0,davcost,Vadim 'DavCost' Vasilyev,Russia
20533.0,moree,Mori 'MOREE' Mizrahi,Israel
17675.0,m1n1,Hussein 'm1N1' Hijazi,Lebanon
20350.0,layner,Dawid 'Layner' Falczyński,Poland
18295.0,jitter,Jordon 'jitter' Ruggiero,United States
884.0,xizt,Richard 'Xizt' Landström,Sweden
22134.0,kashz,Gabriel 'kashz' Camarozano,Brazil
23166.0,vin3,Vinícius 'vin3' Zanini,Brazil
23165.0,enrique,Enrique 'Enrique' Esteve,Brazil
23164.0,clx,João 'clx' Calixto,Brazil
23169.0,jerr1,Marcos 'Jerr1' Maier,Brazil
21804.0,garden,Anna 'garden' Gutierrez,United States
21794.0,jesscas,Jessica 'jesscas' Ngo,Canada
18606.0,vns,Vinícius 'vNs' Tamborelli,Brazil
6536.0,lcs,Lucas 'Lcs' Martins Lima,Brazil
23129.0,predict,Thiago 'predict' Assad,Brazil
23095.0,yangue,Luccas 'Yangue' Barbosa Gonçalves,Brazil
19686.0,n1ssim,Vinicius 'n1ssim' Pereira,Brazil
18140.0,f4stzin,Arthur 'f4stzin' Schmitt,Brazil
10828.0,dok,Michael 'dok' Marques,Brazil
19187.0,xfl0ud,Yasin 'xfl0ud' Koç,Turkey
22697.0,jry,Jiayu 'Jry' Feng,China
21963.0,alxc,Aleksi 'Alxc' Lähevirta,Finland
23066.0,eychesdot,Sophia 'eychesdot' Chu,United States
12714.0,bmax,Brenna 'bMAX' McCloud,United States
21805.0,rice,Tig 'Rice' Simpson,United States
23057.0,sunnypp,Jenny 'sunnypp' Nova,United States
23055.0,alleb,Bella 'Alleb' Sinclair,United States
23056.0,kalecat,Kale 'kalecat' Cat,United States
23149.0,shivanee,Shylite 'Shivanee' Johnson,United States
23071.0,mchy,Michelle 'mchy' Navarro,United States
23074.0,yoshiloo,Nuoshi 'yoshiloo' Lu,United States
23072.0,tippy,Rose 'Tippy' Rolle,United States
23075.0,kichu,Crystal 'kichu' Terencio,Canada
22234.0,luhflickzz,Luana 'luhflickzz' Geiss,Brazil
22397.0,vi,Vitoria 'Vi' Castro,Brazil
22398.0,tata,Taissa 'tata' Matos,Brazil
23092.0,sofiaxyz,Sofia 'Sofiaxyz' Castelli,Brazil
21760.0,hera,Beatriz 'hera' Silva,Brazil
22634.0,brunakiller,Bruna 'brunakiller' Bonfati,Brazil
21735.0,ujliana,Juliana 'ujliana' Scaglioni,Brazil
22840.0,maru,Marina 'maru' Contini,Argentina
22841.0,valulu,Valentina 'valulu' Cardozo,Argentina
13737.0,minnie,Marita 'Minnie' Siljan Sørensen,Norway
23052.0,suns1de,Svetlana 'suns1de' Mevlid,Ukraine
22602.0,tynka,Justina 'Tynka' Ducká,Czech Republic
18677.0,emerald,Yousra 'Emerald' Bernardone,France
22094.0,josefine,Josefine 'josefine' Jensen,Denmark
23091.0,zygimage,Nicoline 'Zygimage' Grøndahl Hansen,Denmark
22023.0,spike,Selin 'spike' Sinem Alak,Germany
2826.0,minise,Jacek 'MINISE' Jeziak,Poland
15317.0,discostar,Adam 'discoStar' Zyśk,Poland
973.0,szpero,Grzegorz 'SZPERO' Dziamałek,Poland
8323.0,mouz,Mikołaj 'mouz' Karolewski,Poland
22383.0,jcobbb,Jakub 'jcobbb' Pietruszewski,Poland
22386.0,bnk,Beniamin 'BNK' Mielewczyk,Poland
22466.0,pelle,Maciej 'Pelle' Pellowski,Poland
23167.0,yh,Yohanan 'yh-' Moraes,Brazil
21144.0,ch1py,Haoran 'ch1py' Wang,China
21145.0,0k1n,Yangyi '0K1N' Li,China
21146.0,kan9,Enrui 'Kan9' Kang,China
22917.0,1long,Shilong '1LONG' Sun,China
22918.0,kralz,Yizhi 'kralz ' Zhou,China
20677.0,2high,Ahmet '2high' Baftijari,North Macedonia
22346.0,shinigami,Matěj 'SHINIGAMI' Pátek,Czech Republic
23157.0,gabriel,Gabriel 'GabrieL' Moraes,United Kingdom
23156.0,toxxy,Mark 'toxxy' Bryant,United Kingdom
23158.0,nemis,Simen 'nemiS' Murud,Norway
17153.0,uqlutzavr,Pavlo 'uQlutzavr' Bilov,Ukraine
7028.0,summer,YuLun 'Summer' Cai,China
8552.0,attacker,YuanZhang 'Attacker' Sheng,China
16207.0,dank1ng,Zhenghao 'DANK1NG' Lv,China
21324.0,aristo,Shengjun 'aristo' Jin,China
15062.0,shinobi,Telmen 'shinobi' Batzorig,Mongolia
8082.0,azr,Aaron 'AZR' Ward,Australia
16668.0,kingfisher,David 'Kingfisher' Kingsford,Australia
11163.0,trk,Alencar 'trk' Rossato,Brazil
17872.0,franar,Franco 'FRANAR' Alvarado,Argentina
16929.0,mathio,Mathias 'mathio' Nornes,Norway
20707.0,miko,Michael 'miko' Akslen,Norway
16269.0,zame,Jonathan 'zame' Nyhagen,Norway
20068.0,tionix,Samy 'Tionix' von Gehlen,Germany
12736.0,twiksar,Nikita 'Twiksar' Bulygin,Russia
12887.0,kre1n,Maxim 'Kre1N' Terekhov,Russia
20782.0,god6y,Simon 'God6y' Chayka,Russia
23134.0,kebab,Ulukaan 'Kebab' Taskin,Germany
20653.0,atrox,Seán 'Atrox' Greene,Ireland
22753.0,synergii,Euan 'synergii' Wilson,United Kingdom
20198.0,sasukeqo,Nikolay 'SasukeQO' Zhukov,Russia
22518.0,wfn,William 'wfn' Maskrey,United Kingdom
20649.0,mr-shark,Darcy 'Mr Shark' Clarke,Australia
21237.0,cyanidejr,Shane 'CyanideJr' Sams,Australia
21013.0,1knas,Herman '1Knas' Hattevig,Sweden
22293.0,zal,Michael 'ZAL' Chapman,United Kingdom
22485.0,rayman,Alfie 'Rayman' Bench,United Kingdom
22488.0,k6y,Kerran 'K6y' Bartlett,United Kingdom
23144.0,nenwin,Joseph 'Nenwin' Best,United Kingdom
22520.0,wiiam,William 'Wiiam' O'Shea,Ireland
22736.0,adamjc,Adam 'AdamJC' Colwell,Ireland
14726.0,nino,Nino 'NiNo' Roos,Netherlands
23143.0,ve1nzo,Rik 've1nzo' Zwegers,Netherlands
10790.0,rmn,Ramon 'RMN' Toledo,Brazil
20575.0,jam,James 'JAM' H.,United States
22789.0,z0mb1e,Noah 'z0mb1e' Velez,United States
22791.0,sopran,Lucas 'SopraN' Brown,United States
22790.0,domestic,Leonardo 'Domestic' Ologundudu,Canada
22120.0,laboom,Leo 'Laboom' Rigamonti,Italy
23135.0,juanqq,Junyu 'JUANQQ' Zhou,China
18623.0,inseaniac,Sean 'Inseaniac' Morrison,Canada
21093.0,sava9e,Josh 'sava9e' Lundquist,United States
12061.0,lowrider,Chase 'lowrider' Releford,United States
23073.0,moistened,Diana 'Moistened' Doan,United States
22633.0,xuliana,Juliana 'xuliana' Grabosque,Brazil
9213.0,sickly,Juanes 'sickLy' Valencia,Colombia
3820.0,tobiz,Tobias 'TOBIZ' Theo,Denmark
20777.0,yats1k,Nikita 'Yats1k' Yatsenko,Ukraine
17275.0,qweall,Vladislav 'Qweall' Pivkin,Ukraine
18227.0,sensei,Dmitriy 'SENSEi' Shvorak,Ukraine
20228.0,j3kie,Evgeniy 'j3kie' Sergachev,Ukraine
21041.0,1mpact,Artem '1mpact' Redchuk,Ukraine
11774.0,swanky,Matthew 'SWANKY' McDonald,Australia
20714.0,markow,Markus 'markow' Otterstad,Norway
22549.0,rift,Lane 'RiFT' Hardesty,United States
21767.0,bird,Stewart 'bird' Shining,United States
22533.0,hoggy,Ricardo 'hoggy' Lopez,Canada
16973.0,yokowow,Sergio 'Yokowow' Mojica,Argentina
22306.0,gon,Gonzalo 'gon' Mena,Argentina
15375.0,isk,Yaroslav 'isk' Issakov,Ukraine
20619.0,vins,Vincent 'vinS' Jozefiak,Poland
23124.0,jet0,Hin 'JET0' Fung Arthur Lam,Hong Kong
23128.0,food,Ka 'food' Chun Chan,Hong Kong
23126.0,de3tr0y,Ting 'De3tr0y' Wai Fung,Hong Kong
23125.0,smilol,Chuen 'SmiLoL' Fung Ng,Hong Kong
23127.0,4jai,Ting '4jai' Lai Ng,Hong Kong
17582.0,bogeymanh,Anish 'bogeymanh' Singh,India
21394.0,ban4na,Ryan 'BaN4na' Ng,Hong Kong
22572.0,oath,Hugo 'Oath' Correia,Portugal
16304.0,tham,Sam 'Tham' Mitchell,Australia
7862.0,k1nky,Francisco 'k1Nky' Alvarez,Mexico
22916.0,legend,Santiago 'LegenD' Diaz,Paraguay
16865.0,magic,Kevin 'Magic' Simpson,United States
22919.0,ethex,Ethan 'Ethex' Eihardt,United States
14275.0,bjarni,Bjarni 'Bjarni' Guðmundsson,Iceland
20420.0,lefluff,Árni 'leFluff' Bent Þráinsson,Iceland
23121.0,brnr,Birnir 'brnr' Clausson,Iceland
9709.0,peterr,Petur 'peterr' Orn Helgasson,Iceland
11261.0,allee,Alfreð 'allee' Leó Svansson,Iceland
14377.0,dellone,Sverrir 'dellONE' Hjaltested,Iceland
12792.0,rean,Andri 'ReaN' Bjarnason,Iceland
13130.0,minidegreez,Karl 'miNideGreez' Holgerson,Iceland
14684.0,jedqr,Grzegorz 'jedqr' Jędras,Poland
9243.0,maaraa,Erdenedalai 'maaRaa' Bayanbat,Mongolia
16305.0,jamie,James 'Jamie' Macphail,Australia
12083.0,ydna,Andrew 'YDNA' Adams,Australia
16010.0,minnii,Ben 'minnii' Scrogie,Australia
18017.0,pearss,Joel 'PEARSS' Kurta,Australia
22915.0,jiejie,WenJie 'jiejie' Wu,China
22356.0,rachell,Rachel 'RacheLL' Kujawa,France
17104.0,fander,Ilya 'fANDER' Bagreev,Russia
22945.0,tr0uble,Egor 'Tr0ublE' Bulavin,Ukraine
21402.0,stardust,Temuulen 'starDUST' Erdenebayr,Mongolia
22408.0,salo-mux,Arkadiy 'SALO_MUX' Balanda,Russia
22409.0,weqt2,Oleg 'weqt2' Pranenko,Russia
22441.0,qqgod,Ivan 'qqGOD' Ivlev,Russia
22447.0,mediocrity,Roman 'mediocrity' Stetsenko,Russia
22450.0,yakuza,Aleksandr 'Yakuza' Makarov,Russia
21057.0,florence,Sebastian 'Florence' Ogarev,Russia
161.0,taz,Wiktor 'TaZ' Wojtas,Poland
22442.0,haski4,Semen 'Haski4' Tikhonov,Russia
22443.0,zingy,Alexey 'ZinGY' Ignatovsky,Russia
23113.0,hellrey,Ilya 'HellRey' Vasin,Russia
23114.0,sange,Vladislav 'Sange' Tsyuan,Russia
23112.0,shuffl,Maxim 'ShuFFl' Sergeev,Russia
21675.0,fabzy,Fabian 'Fabzy' Costanza ,Australia
20651.0,slipary,Tom 'slipary' Goodman,New Zealand
23117.0,apurii,Bihao 'apurii' Liu,China
23116.0,xxxsuspicion,Jiahao 'XXXSUSPICION' Liu,China
23115.0,macmatic,Xinze 'macMatic' Chen,China
12876.0,dickstacy,Ollie 'DickStacy' Tierney,Australia
12760.0,badger,Willem 'badger' Clarke,Australia
10587.0,infrequent,Jesse 'InfrequeNt' Barker,Australia
11844.0,flickz,Sam 'flickz' Jones,Australia
11847.0,texta,Matthew 'Texta' O'Rourke,Australia
14496.0,champ,Frankie 'Champ' Miranda,United States
17478.0,kermi,Andrew 'Kermi' Cretella,United States
18830.0,grave,Kevin 'Grave' Le,United States
17416.0,gir,Jason 'gir' Fox,United States
21749.0,cbass,Sebastian 'cbass' Bentancor,Uruguay
9876.0,zanz,Alexander 'zanz' Diaz,United States
20092.0,bogdan,Jędrzej 'Bogdan' Rokita,Poland
5061.0,percy,Martin 'PERCY' Wessel,Denmark
21627.0,emokie,Kyle 'emokie' Daniels,United States
21791.0,drayza,Steven 'drayza' Wisemore,United States
22834.0,bear,Joseph 'Bear' Farnstrom,United States
21819.0,g0ne,Nickolas 'g0ne' Orescanin,Canada
21643.0,babyrage,Steve 'BabyRage' Vilca,Peru
12339.0,tor1towow,Joel 'tor1towOw' Rios Manrique,Peru
22920.0,sjr,Enmanuel 'SJR' Villar,Peru
16751.0,jarko,Nicklas 'jarko' Rasmussen,Denmark
20477.0,hippov,Hippolyte 'HippoV' Touze,France
19181.0,zuko,Luke 'Zuko' Sanders,Australia
20755.0,chinny,Daniel 'ChiNny' Rodwell,Australia
20875.0,archie,Jordan 'Archie' Charlier,Australia
21852.0,complex,Vincent 'ComPlex' Jansen van Rensburg,South Africa
22597.0,lexon,Alex 'Lexon' Royal,United Kingdom
12583.0,strauchanie,William 'Strauchanie' Canning,Australia
22574.0,risen,Daniel 'risen' Korsman,Australia
20511.0,striider,Jake 'STRiiDER' MacDonald,United States
20812.0,zfranks,Zack 'ZFranks' Frankel,United States
21575.0,scr0b,Rasmus 'Scr0b' Poulsen,Denmark
20302.0,equip,Rasmus 'Equip' Munch Christensen,Denmark
13846.0,vester,Mads 'vester' Vestergaard,Denmark
20545.0,vaegten,Benjamin 'Vaegten' Badstue,Denmark
21238.0,ming0,Oscar 'Ming0' From Høirup,Denmark
23102.0,sia,Siamak 'Sia' Ahmadi,Denmark
23103.0,fane,Jakob 'Fanøe' Fanøe Gisselmann,Denmark
23104.0,bghmagic,Jon 'BøghmagiC' Bøgh,Denmark
23105.0,tubsy,Tobias 'Tubsy' Nielsen,Denmark
23106.0,viggo,Viktor 'Viggo' Simonsen,Denmark
17234.0,jtr,Jak 'jtr' Robinson,New Zealand
23100.0,c4llm3su3,Qihao 'C4LLM3SU3' Su,China
23099.0,zgq,Gengquan 'ZGQ' Zhang,China
23101.0,edbooo,Edwin 'Edbooo' Kung,China
21022.0,brashi,Michael 'Brashi' Chadwick,United States
15002.0,critzby,Luke 'Critzby' Garner,United States
15005.0,tylr,Tyler 'tylr' Earley,United States
23098.0,kor,Samuel 'kor' Kim,Canada
23097.0,treueblutehre, 'TreueBlutEhre' ,United States
3144.0,pallib0ndi,Páll 'pallib0ndi' Sindri Einarsson,Iceland
8802.0,detinate,Hafþór 'detinate' Örn Pétursson,Iceland
16951.0,fomf3r4,Tiago 'FOMF3R4' Miranda,Brazil
22534.0,luiz9ra,Heitor 'luiz9ra' Costa Grivicich,Brazil
22370.0,void,Gabriel 'void' Fukuro,Brazil
23094.0,renanzin,Renan 'RenanZin' ,Brazil
22367.0,rosseti,Thiago 'rosseti' Rosseti,Brazil
21555.0,cypress,Kevin 'cypress' Quib,United States
22086.0,n4hsi,Ihsan 'N4hSi' Ozdemir,Turkey
22405.0,majmoonz,Rita 'MajmooNz' Kolanj,Sweden
21300.0,rutk0,Rudolf 'Rutk0' Kovalčik,Slovakia
12705.0,rilax,Thijs 'rilax' Izaks,Netherlands
14007.0,tudson,Filip 'tudsoN' Tudev,Poland
18671.0,get-jeka,Jenya 'Get_Jeka' Smakilo,Belarus
23088.0,ahmoar,Anthony 'Ahmoar' Scheuer,United States
23087.0,sinister,Evan 'Sinister' Kloncz,United States
12126.0,poizon,Valentin 'poizon' Vasilev,Bulgaria
11998.0,sleepy,Konstantin 'sleepy' Vassilev,Bulgaria
22631.0,hy,Henry 'hY' Rosenberg,Estonia
18789.0,necrogenes1s,Andrej 'Necrogenes1s' Manceski,North Macedonia
14090.0,geohype,Gheorghiţă-Florin 'GEOHYPE' Solovăstru,Romania
15573.0,ciocardau,Daniel-Cătălin 'Ciocardau' Purice,Romania
20158.0,ed1m,Eduard 'Ed1m' Nelÿ Ichim ,Romania
23076.0,dan7,Daniel 'Dan7' Oltean,Romania
18552.0,juaniv,Juan Cruz 'juaniv' Manrique,Argentina
22641.0,unicum,Mukhammadaziz 'unicum' Makhamadjonov,Uzbekistan
22642.0,cr4zycake,Maksim 'Cr4zyCake' Trofimov,Uzbekistan
23080.0,minazuki,Horlin 'Minazuki' Dmitriy,Uzbekistan
23081.0,light,Sanjar 'lIGht' Sodikaliev,Uzbekistan
23082.0,truman,Iskandar 'Truman' Urunov,Uzbekistan
14546.0,regg1e,Regimantas 'Regg1e' Macilevičius,Lithuania
23079.0,tabi,Tautvydas 'tabi' Biliūnas,Lithuania
20595.0,awwezz,Ąžuolas 'AwwEzz' Misevičius,Lithuania
19171.0,mhn1,Mihnea 'mhN1' Gheață,Romania
15297.0,crown,Laércio 'crown' Felix,Brazil
23031.0,swarmyzz,Gustavo 'swarmyzz' Franzoni,Brazil
23032.0,dabliu,Cristian 'Dabliu' Santos,Brazil
20615.0,akex,Alexander 'AKEX' Schmidt Ruiz Diaz,Paraguay
18280.0,s1zen,Yehor 's1zen' Pushkar,Ukraine
15255.0,swahn,Christopher 'Swahn' Swahn,United States
17485.0,chwe,Charles 'ChwE' Whitehead,United States
,,Matthew 'd4rty' Paplawskas,United States
22182.0,ksloks,Italo 'ksloks' Meinberg,Brazil
22422.0,zock9,Pedro 'zock9' Muzzio,Brazil
23045.0,lukiz,Lucas 'lukiz' Rodrigues,Brazil
8413.0,zero,Patrik 'Zero' Žúdel,Slovakia
19890.0,gringo,Kilian 'Gringo' Garcia,France
23025.0,ju44n,Juan 'ju44n' Velasquez,Peru
23026.0,soldier,Marcelo 'Soldier' Apumayta,Peru
23027.0,lucifer,Saúl 'LUCIFER' García,Peru
23028.0,jr0m,Jorge 'Jr0m' Romero,Peru
23029.0,kleq,Joaquin 'Kleq' Escobar,Peru
23030.0,nate,Natahel 'nate' Conrado,Argentina
17044.0,noxio,Sam 'Noxio' Goodwin,United States
19437.0,alvin,Alvin 'Alvin' Bui,Vietnam
23033.0,are3s,Thiago 'are3s' Martins,Argentina
23034.0,gennu,Lucas 'GeNnu' Martin,Argentina
23035.0,idzan,Nicolás 'Idzan' Esposito,Argentina
23037.0,fst,Fausto 'fst' Amarilla,Argentina
23036.0,yiyodeus,Rodrigo 'yiyodeuS' Villegas,Chile
20306.0,nono2k,Noah 'Nono2K' Padovan,France
19104.0,jeyn,Jérémy 'jeyN' Nguyen,France
147.0,sixer,Christophe 'SIXER' Xia,France
18731.0,wasink,Damien 'wasiNk' Dufour,France
8101.0,krl,Sebastien 'KRL' Perez,France
20537.0,duublex,Alex 'DuubLex' Fominych,Germany
23041.0,jumiii,Moritz 'JuMiii' Engelhardt,Germany
23042.0,shinez,Theo 'shinez' Kissel,Germany
21075.0,ezetapsss,Ezequiel 'Ezetapsss' Robaina Betancor,Spain
9716.0,kanarito,Natanael 'kanarito' Ródenas Betancort,Spain
13738.0,agr,Anna 'AGR' Rais,Denmark
6681.0,zon1q,Kristina 'zon1Q' Stevanović,Serbia
22236.0,mikeri,Ieva 'mikeri' Skrastina,Latvia
21966.0,neoo,Noé 'NeOo' Guenego,France
21860.0,brave,Patrik 'Brave' Karlsen,Norway
12788.0,raimovormisto,Pasi 'RAIMOVORMISTO' Koskinen,Finland
