MatchID,MapID,MapName
2366611/knasigt-vs-astralis-talent-cct-north-europe-series-8-closed-qualifier,162495,Ancient
2366611/knasigt-vs-astralis-talent-cct-north-europe-series-8-closed-qualifier,162498,Anubis
2366595/pge-turow-vs-espionage-european-pro-league-season-10,162489,Nuke
2366595/pge-turow-vs-espionage-european-pro-league-season-10,162490,Ancient
2366562/party-astronauts-vs-forsaken-ace-north-american-masters-fall-2023-blast-premier-qualifier,162486,Overpass
2366562/party-astronauts-vs-forsaken-ace-north-american-masters-fall-2023-blast-premier-qualifier,162488,Nuke
2366097/monte-vs-mibr-esl-pro-league-season-18,162484,Vertigo
2366097/monte-vs-mibr-esl-pro-league-season-18,162485,Anubis
2366515/into-the-breach-vs-9ine-res-western-european-masters-fall-2023-blast-premier-qualifier,162479,Ancient
2366515/into-the-breach-vs-9ine-res-western-european-masters-fall-2023-blast-premier-qualifier,162483,Vertigo
2366474/sinners-vs-pompa-thunderpick-world-championship-2023-europe-series-2,162478,Overpass
2366474/sinners-vs-pompa-thunderpick-world-championship-2023-europe-series-2,162482,Inferno
2366096/big-vs-ence-esl-pro-league-season-18,162474,Ancient
2366096/big-vs-ence-esl-pro-league-season-18,162477,Anubis
2366096/big-vs-ence-esl-pro-league-season-18,162481,Vertigo
2366631/shapito-vs-nexus-acl-season-1,162473,Inferno
2366631/shapito-vs-nexus-acl-season-1,162475,Nuke
2366631/shapito-vs-nexus-acl-season-1,162480,Mirage
2366514/9ine-vs-looking4org-res-western-european-masters-fall-2023-blast-premier-qualifier,162469,Vertigo
2366514/9ine-vs-looking4org-res-western-european-masters-fall-2023-blast-premier-qualifier,162472,Ancient
2366473/astralis-talent-vs-tsm-thunderpick-world-championship-2023-europe-series-2,162468,Nuke
2366473/astralis-talent-vs-tsm-thunderpick-world-championship-2023-europe-series-2,162471,Vertigo
2366502/movistar-riders-vs-ftw-rtp-arena-fall-cup-2023-blast-premier-qualifier,162467,Inferno
2366502/movistar-riders-vs-ftw-rtp-arena-fall-cup-2023-blast-premier-qualifier,162470,Anubis
2366095/evil-geniuses-vs-mibr-esl-pro-league-season-18,162454,Ancient
2366095/evil-geniuses-vs-mibr-esl-pro-league-season-18,162457,Mirage
2366095/evil-geniuses-vs-mibr-esl-pro-league-season-18,162463,Nuke
2366513/sprout-vs-into-the-breach-res-western-european-masters-fall-2023-blast-premier-qualifier,162455,Inferno
2366513/sprout-vs-into-the-breach-res-western-european-masters-fall-2023-blast-premier-qualifier,162461,Anubis
2366472/alternate-attax-vs-falcons-thunderpick-world-championship-2023-europe-series-2,162456,Inferno
2366472/alternate-attax-vs-falcons-thunderpick-world-championship-2023-europe-series-2,162460,Mirage
2366471/500-vs-arcred-thunderpick-world-championship-2023-europe-series-2,162448,Ancient
2366471/500-vs-arcred-thunderpick-world-championship-2023-europe-series-2,162451,Nuke
2366471/500-vs-arcred-thunderpick-world-championship-2023-europe-series-2,162453,Anubis
2366580/vantage-vs-john-industries-cct-oceania-series-1,162447,Anubis
2366580/vantage-vs-john-industries-cct-oceania-series-1,162452,Inferno
2366563/preasy-vs-alternate-attax-european-pro-league-season-10,162446,Overpass
2366563/preasy-vs-alternate-attax-european-pro-league-season-10,162450,Ancient
2366578/looking-for-org-vs-sunday-school-cct-oceania-series-1,162445,Ancient
2366578/looking-for-org-vs-sunday-school-cct-oceania-series-1,162449,Inferno
2366579/antic-vs-mindfreak-cct-oceania-series-1,162442,Overpass
2366579/antic-vs-mindfreak-cct-oceania-series-1,162444,Nuke
2366577/vertex-vs-stirlzs-angels-cct-oceania-series-1,162441,Overpass
2366577/vertex-vs-stirlzs-angels-cct-oceania-series-1,162443,Nuke
2366561/forsaken-vs-nouns-ace-north-american-masters-fall-2023-blast-premier-qualifier,162438,Mirage
2366561/forsaken-vs-nouns-ace-north-american-masters-fall-2023-blast-premier-qualifier,162439,Overpass
2366561/forsaken-vs-nouns-ace-north-american-masters-fall-2023-blast-premier-qualifier,162440,Inferno
2366560/party-astronauts-vs-wildcard-ace-north-american-masters-fall-2023-blast-premier-qualifier,162434,Nuke
2366560/party-astronauts-vs-wildcard-ace-north-american-masters-fall-2023-blast-premier-qualifier,162435,Ancient
2366560/party-astronauts-vs-wildcard-ace-north-american-masters-fall-2023-blast-premier-qualifier,162436,Inferno
2366094/monte-vs-heroic-esl-pro-league-season-18,162423,Mirage
2366094/monte-vs-heroic-esl-pro-league-season-18,162429,Overpass
2366094/monte-vs-heroic-esl-pro-league-season-18,162433,Ancient
2366576/singularity-vs-shapito-cct-east-europe-series-2-closed-qualifier,162426,Mirage
2366576/singularity-vs-shapito-cct-east-europe-series-2-closed-qualifier,162432,Ancient
2366501/ftw-vs-los-alpacas-rtp-arena-fall-cup-2023-blast-premier-qualifier,162425,Inferno
2366501/ftw-vs-los-alpacas-rtp-arena-fall-cup-2023-blast-premier-qualifier,162428,Vertigo
2366572/havu-vs-jano-pelaajat-series-fall-2023,162422,Mirage
2366572/havu-vs-jano-pelaajat-series-fall-2023,162427,Ancient
2366470/9-pandas-vs-sprout-thunderpick-world-championship-2023-europe-series-2,162419,Inferno
2366470/9-pandas-vs-sprout-thunderpick-world-championship-2023-europe-series-2,162424,Ancient
2366512/genone-vs-into-the-breach-res-western-european-masters-fall-2023-blast-premier-qualifier,162421,Inferno
2366500/saw-vs-movistar-riders-rtp-arena-fall-cup-2023-blast-premier-qualifier,162402,Inferno
2366500/saw-vs-movistar-riders-rtp-arena-fall-cup-2023-blast-premier-qualifier,162412,Overpass
2366500/saw-vs-movistar-riders-rtp-arena-fall-cup-2023-blast-premier-qualifier,162417,Ancient
2366511/endpoint-vs-into-the-breach-res-western-european-masters-fall-2023-blast-premier-qualifier,162414,Mirage
2366469/looking4org-vs-los-kogutos-thunderpick-world-championship-2023-europe-series-2,162408,Nuke
2366469/looking4org-vs-los-kogutos-thunderpick-world-championship-2023-europe-series-2,162413,Vertigo
2366093/mibr-vs-mouz-esl-pro-league-season-18,162407,Vertigo
2366093/mibr-vs-mouz-esl-pro-league-season-18,162411,Inferno
2366571/ence-academy-vs-jano-pelaajat-series-fall-2023,162399,Ancient
2366571/ence-academy-vs-jano-pelaajat-series-fall-2023,162403,Mirage
2366571/ence-academy-vs-jano-pelaajat-series-fall-2023,162410,Inferno
2366510/9ine-vs-genone-res-western-european-masters-fall-2023-blast-premier-qualifier,162404,Anubis
2366574/arcred-vs-knasigt-cct-east-europe-series-2-closed-qualifier,162397,Overpass
2366574/arcred-vs-knasigt-cct-east-europe-series-2-closed-qualifier,162401,Ancient
2366468/9z-vs-preasy-thunderpick-world-championship-2023-europe-series-2,162396,Nuke
2366468/9z-vs-preasy-thunderpick-world-championship-2023-europe-series-2,162400,Ancient
2366509/into-the-breach-vs-genone-res-western-european-masters-fall-2023-blast-premier-qualifier,162398,Inferno
2366565/espionage-vs-eyeballers-european-pro-league-season-10,162386,Nuke
2366565/espionage-vs-eyeballers-european-pro-league-season-10,162395,Inferno
2366092/rooster-vs-evil-geniuses-esl-pro-league-season-18,162384,Mirage
2366092/rooster-vs-evil-geniuses-esl-pro-league-season-18,162394,Nuke
2366573/tsm-vs-genone-cct-east-europe-series-2-closed-qualifier,162378,Nuke
2366573/tsm-vs-genone-cct-east-europe-series-2-closed-qualifier,162383,Ancient
2366573/tsm-vs-genone-cct-east-europe-series-2-closed-qualifier,162393,Mirage
2366568/mindfreak-vs-stirlzs-angels-cct-oceania-series-1,162375,Overpass
2366568/mindfreak-vs-stirlzs-angels-cct-oceania-series-1,162382,Nuke
2366568/mindfreak-vs-stirlzs-angels-cct-oceania-series-1,162389,Anubis
2366467/00nation-vs-endpoint-thunderpick-world-championship-2023-europe-series-2,162374,Anubis
2366467/00nation-vs-endpoint-thunderpick-world-championship-2023-europe-series-2,162379,Mirage
2366467/00nation-vs-endpoint-thunderpick-world-championship-2023-europe-series-2,162385,Ancient
2366569/john-industries-vs-sunday-school-cct-oceania-series-1,162376,Ancient
2366569/john-industries-vs-sunday-school-cct-oceania-series-1,162380,Inferno
2366564/sprout-vs-enterprise-european-pro-league-season-10,162373,Inferno
2366564/sprout-vs-enterprise-european-pro-league-season-10,162377,Ancient
2366567/looking-for-org-vs-vantage-cct-oceania-series-1,162368,Ancient
2366567/looking-for-org-vs-vantage-cct-oceania-series-1,162370,Overpass
2366567/looking-for-org-vs-vantage-cct-oceania-series-1,162372,Inferno
2366566/vertex-vs-antic-cct-oceania-series-1,162369,Inferno
2366566/vertex-vs-antic-cct-oceania-series-1,162371,Nuke
2366557/wildcard-vs-forsaken-ace-north-american-masters-fall-2023-blast-premier-qualifier,162365,Inferno
2366540/forsaken-vs-bad-news-bears-ace-north-american-masters-fall-2023-blast-premier-qualifier,162363,Inferno
2366553/raptors-ec-vs-endpoint-esl-premiership-autumn-2023,162349,Ancient
2366553/raptors-ec-vs-endpoint-esl-premiership-autumn-2023,162356,Vertigo
2366553/raptors-ec-vs-endpoint-esl-premiership-autumn-2023,162358,Inferno
2366091/heroic-vs-mouz-esl-pro-league-season-18,162352,Mirage
2366091/heroic-vs-mouz-esl-pro-league-season-18,162355,Nuke
2366466/9z-vs-masonic-thunderpick-world-championship-2023-europe-series-2,162347,Nuke
2366466/9z-vs-masonic-thunderpick-world-championship-2023-europe-series-2,162351,Overpass
2366466/9z-vs-masonic-thunderpick-world-championship-2023-europe-series-2,162354,Ancient
2366507/looking4org-vs-alternate-attax-res-western-european-masters-fall-2023-blast-premier-qualifier,162348,Inferno
2366090/monte-vs-mibr-esl-pro-league-season-18,162332,Vertigo
2366090/monte-vs-mibr-esl-pro-league-season-18,162340,Anubis
2366090/monte-vs-mibr-esl-pro-league-season-18,162344,Mirage
2366465/00nation-vs-singularity-thunderpick-world-championship-2023-europe-series-2,162338,Anubis
2366465/00nation-vs-singularity-thunderpick-world-championship-2023-europe-series-2,162343,Ancient
2366506/fnatic-vs-alternate-attax-res-western-european-masters-fall-2023-blast-premier-qualifier,162342,Inferno
2366497/movistar-riders-vs-ftw-rtp-arena-fall-cup-2023-blast-premier-qualifier,162339,Ancient
2366544/knasigt-vs-the-prodigies-cct-east-europe-series-2-closed-qualifier,162322,Mirage
2366544/knasigt-vs-the-prodigies-cct-east-europe-series-2-closed-qualifier,162329,Inferno
2366544/knasigt-vs-the-prodigies-cct-east-europe-series-2-closed-qualifier,162337,Anubis
2366552/endpoint-vs-ex-coalesce-esl-premiership-autumn-2023,162328,Inferno
2366552/endpoint-vs-ex-coalesce-esl-premiership-autumn-2023,162336,Vertigo
2366505/sprout-vs-looking4org-res-western-european-masters-fall-2023-blast-premier-qualifier,162334,Anubis
2366464/pompa-vs-anonymo-thunderpick-world-championship-2023-europe-series-2,162320,Vertigo
2366464/pompa-vs-anonymo-thunderpick-world-championship-2023-europe-series-2,162331,Inferno
2366530/singularity-vs-eyeballers-european-pro-league-season-10,162317,Nuke
2366530/singularity-vs-eyeballers-european-pro-league-season-10,162321,Overpass
2366530/singularity-vs-eyeballers-european-pro-league-season-10,162327,Ancient
2366504/alternate-attax-vs-looking4org-res-western-european-masters-fall-2023-blast-premier-qualifier,162325,Inferno
2366503/fnatic-vs-sprout-res-western-european-masters-fall-2023-blast-premier-qualifier,162319,Ancient
2366551/verdant-vs-raptors-ec-esl-premiership-autumn-2023,162313,Ancient
2366551/verdant-vs-raptors-ec-esl-premiership-autumn-2023,162316,Nuke
2366463/sampi-vs-arcred-thunderpick-world-championship-2023-europe-series-2,162305,Overpass
2366463/sampi-vs-arcred-thunderpick-world-championship-2023-europe-series-2,162309,Mirage
2366463/sampi-vs-arcred-thunderpick-world-championship-2023-europe-series-2,162314,Ancient
2366531/espionage-vs-sashi-european-pro-league-season-10,162306,Overpass
2366531/espionage-vs-sashi-european-pro-league-season-10,162312,Nuke
2366556/nouns-vs-hound-ace-north-american-masters-fall-2023-blast-premier-qualifier,162304,Inferno
2366555/hound-vs-reason-ace-north-american-masters-fall-2023-blast-premier-qualifier,162302,Nuke
2366279/fluffy-aimers-vs-bad-news-bears-esl-challenger-league-season-46-north-america,162298,Ancient
2366279/fluffy-aimers-vs-bad-news-bears-esl-challenger-league-season-46-north-america,162300,Mirage
2366554/nouns-vs-party-astronauts-ace-north-american-masters-fall-2023-blast-premier-qualifier,162299,Ancient
2366538/party-astronauts-vs-reason-ace-north-american-masters-fall-2023-blast-premier-qualifier,162297,Ancient
2366537/nouns-vs-hound-ace-north-american-masters-fall-2023-blast-premier-qualifier,162296,Ancient
2366087/ence-vs-mibr-esl-pro-league-season-18,162281,Vertigo
2366087/ence-vs-mibr-esl-pro-league-season-18,162292,Anubis
2366087/ence-vs-mibr-esl-pro-league-season-18,162295,Ancient
2366089/evil-geniuses-vs-mouz-esl-pro-league-season-18,162276,Ancient
2366089/evil-geniuses-vs-mouz-esl-pro-league-season-18,162285,Inferno
2366541/tsm-vs-astralis-talent-cct-east-europe-series-2-closed-qualifier,162273,Vertigo
2366541/tsm-vs-astralis-talent-cct-east-europe-series-2-closed-qualifier,162280,Nuke
2366088/heroic-vs-big-esl-pro-league-season-18,162265,Ancient
2366088/heroic-vs-big-esl-pro-league-season-18,162271,Inferno
2366521/websterz-vs-astralis-talent-cct-east-europe-series-2-closed-qualifier,162256,Nuke
2366521/websterz-vs-astralis-talent-cct-east-europe-series-2-closed-qualifier,162262,Overpass
2366521/websterz-vs-astralis-talent-cct-east-europe-series-2-closed-qualifier,162270,Inferno
2366492/los-alpacas-vs-saw-rtp-arena-fall-cup-2023-blast-premier-qualifier,162269,Overpass
2366490/los-alpacas-vs-rhyno-rtp-arena-fall-cup-2023-blast-premier-qualifier,162259,Vertigo
2366086/rooster-vs-monte-esl-pro-league-season-18,162248,Nuke
2366086/rooster-vs-monte-esl-pro-league-season-18,162254,Anubis
2366086/rooster-vs-monte-esl-pro-league-season-18,162258,Mirage
2366532/500-vs-enterprise-european-pro-league-season-10,162250,Inferno
2366532/500-vs-enterprise-european-pro-league-season-10,162253,Ancient
2366532/500-vs-enterprise-european-pro-league-season-10,162257,Overpass
2366533/los-kogutos-vs-sprout-european-pro-league-season-10,162244,Mirage
2366533/los-kogutos-vs-sprout-european-pro-league-season-10,162245,Overpass
2366446/bad-news-bears-vs-kari-esl-challenger-league-season-46-north-america,162241,Ancient
2366446/bad-news-bears-vs-kari-esl-challenger-league-season-46-north-america,162242,Nuke
2366446/bad-news-bears-vs-kari-esl-challenger-league-season-46-north-america,162243,Anubis
2366529/ghoulsw-vs-melbet-cct-east-europe-series-2-closed-qualifier,162233,Ancient
2366529/ghoulsw-vs-melbet-cct-east-europe-series-2-closed-qualifier,162236,Anubis
2366529/ghoulsw-vs-melbet-cct-east-europe-series-2-closed-qualifier,162240,Inferno
2366085/mouz-vs-mibr-esl-pro-league-season-18,162230,Vertigo
2366085/mouz-vs-mibr-esl-pro-league-season-18,162234,Inferno
2366085/mouz-vs-mibr-esl-pro-league-season-18,162239,Mirage
2366462/falcons-vs-zero-tenacity-thunderpick-world-championship-2023-europe-series-2,162231,Nuke
2366462/falcons-vs-zero-tenacity-thunderpick-world-championship-2023-europe-series-2,162235,Mirage
2366462/falcons-vs-zero-tenacity-thunderpick-world-championship-2023-europe-series-2,162238,Anubis
2366084/evil-geniuses-vs-ence-esl-pro-league-season-18,162232,Mirage
2366084/evil-geniuses-vs-ence-esl-pro-league-season-18,162237,Nuke
2366082/big-vs-monte-esl-pro-league-season-18,162222,Vertigo
2366082/big-vs-monte-esl-pro-league-season-18,162226,Anubis
2366082/big-vs-monte-esl-pro-league-season-18,162228,Ancient
2366461/endpoint-vs-eyeballers-thunderpick-world-championship-2023-europe-series-2,162221,Ancient
2366461/endpoint-vs-eyeballers-thunderpick-world-championship-2023-europe-series-2,162225,Vertigo
2366083/heroic-vs-rooster-esl-pro-league-season-18,162220,Inferno
2366083/heroic-vs-rooster-esl-pro-league-season-18,162223,Mirage
2366534/alternate-attax-vs-entropiq-european-pro-league-season-10,162214,Inferno
2366534/alternate-attax-vs-entropiq-european-pro-league-season-10,162217,Overpass
2366534/alternate-attax-vs-entropiq-european-pro-league-season-10,162219,Mirage
2366460/preasy-vs-b8-thunderpick-world-championship-2023-europe-series-2,162213,Vertigo
2366460/preasy-vs-b8-thunderpick-world-championship-2023-europe-series-2,162215,Ancient
2366526/shapito-vs-rhyno-cct-east-europe-series-2-closed-qualifier,162208,Anubis
2366526/shapito-vs-rhyno-cct-east-europe-series-2-closed-qualifier,162210,Ancient
2366526/shapito-vs-rhyno-cct-east-europe-series-2-closed-qualifier,162212,Inferno
2366535/eclot-vs-preasy-european-pro-league-season-10,162204,Ancient
2366535/eclot-vs-preasy-european-pro-league-season-10,162207,Inferno
2366535/eclot-vs-preasy-european-pro-league-season-10,162211,Overpass
2366459/thunderflash-vs-sprout-thunderpick-world-championship-2023-europe-series-2,162205,Inferno
2366459/thunderflash-vs-sprout-thunderpick-world-championship-2023-europe-series-2,162209,Overpass
2366458/500-vs-the-prodigies-thunderpick-world-championship-2023-europe-series-2,162197,Ancient
2366458/500-vs-the-prodigies-thunderpick-world-championship-2023-europe-series-2,162200,Anubis
2366458/500-vs-the-prodigies-thunderpick-world-championship-2023-europe-series-2,162202,Mirage
2366519/ghoulsw-vs-masonic-cct-east-europe-series-2-closed-qualifier,162186,Mirage
2366519/ghoulsw-vs-masonic-cct-east-europe-series-2-closed-qualifier,162192,Overpass
2366455/sinners-vs-aurora-young-blud-thunderpick-world-championship-2023-europe-series-2,162187,Overpass
2366455/sinners-vs-aurora-young-blud-thunderpick-world-championship-2023-europe-series-2,162191,Mirage
2366536/jano-vs-anonymo-european-pro-league-season-10,162180,Mirage
2366536/jano-vs-anonymo-european-pro-league-season-10,162183,Inferno
2366536/jano-vs-anonymo-european-pro-league-season-10,162185,Ancient
2366456/alternate-attax-vs-nexus-thunderpick-world-championship-2023-europe-series-2,162179,Overpass
2366456/alternate-attax-vs-nexus-thunderpick-world-championship-2023-europe-series-2,162182,Mirage
2366516/arcred-vs-shapito-cct-east-europe-series-2-closed-qualifier,162175,Overpass
2366516/arcred-vs-shapito-cct-east-europe-series-2-closed-qualifier,162177,Mirage
2366441/anonymo-vs-pge-turow-european-pro-league-season-10,162173,Ancient
2366441/anonymo-vs-pge-turow-european-pro-league-season-10,162174,Mirage
2366441/anonymo-vs-pge-turow-european-pro-league-season-10,162176,Inferno
2366454/looking4org-vs-pge-turow-thunderpick-world-championship-2023-europe-series-2,162169,Inferno
2366454/looking4org-vs-pge-turow-thunderpick-world-championship-2023-europe-series-2,162172,Anubis
2366442/ence-academy-vs-jano-european-pro-league-season-10,162167,Mirage
2366442/ence-academy-vs-jano-european-pro-league-season-10,162170,Ancient
2366442/ence-academy-vs-jano-european-pro-league-season-10,162171,Nuke
2366453/rhyno-vs-9-pandas-thunderpick-world-championship-2023-europe-series-2,162166,Nuke
2366453/rhyno-vs-9-pandas-thunderpick-world-championship-2023-europe-series-2,162168,Anubis
2366440/eyeballers-vs-sashi-european-pro-league-season-10,162160,Inferno
2366440/eyeballers-vs-sashi-european-pro-league-season-10,162162,Overpass
2366440/eyeballers-vs-sashi-european-pro-league-season-10,162165,Nuke
2366439/espionage-vs-singularity-european-pro-league-season-10,162154,Mirage
2366439/espionage-vs-singularity-european-pro-league-season-10,162156,Overpass
2366439/espionage-vs-singularity-european-pro-league-season-10,162158,Ancient
2366451/los-kogutos-vs-knasigt-thunderpick-world-championship-2023-europe-series-2,162155,Overpass
2366451/los-kogutos-vs-knasigt-thunderpick-world-championship-2023-europe-series-2,162157,Vertigo
2366432/fluxo-vs-pain-cct-south-america-series-10,162149,Ancient
2366432/fluxo-vs-pain-cct-south-america-series-10,162150,Anubis
2366431/pain-vs-sharks-cct-south-america-series-10,162145,Anubis
2366431/pain-vs-sharks-cct-south-america-series-10,162147,Nuke
2366431/pain-vs-sharks-cct-south-america-series-10,162148,Vertigo
2366081/gamerlegion-vs-furia-esl-pro-league-season-18,162143,Mirage
2366081/gamerlegion-vs-furia-esl-pro-league-season-18,162146,Overpass
2366430/fluxo-vs-bestia-cct-south-america-series-10,162135,Anubis
2366430/fluxo-vs-bestia-cct-south-america-series-10,162140,Ancient
2366430/fluxo-vs-bestia-cct-south-america-series-10,162141,Overpass
2366080/movistar-riders-vs-vitality-esl-pro-league-season-18,162134,Overpass
2366080/movistar-riders-vs-vitality-esl-pro-league-season-18,162137,Inferno
2366450/vpangels-vs-navi-javelins-esl-impact-summer-2023-cash-cup-5-europe,162133,Inferno
2366450/vpangels-vs-navi-javelins-esl-impact-summer-2023-cash-cup-5-europe,162136,Ancient
2366408/lynn-vision-vs-5yclone-perfect-world-arena-premier-league-season-5,162123,Vertigo
2366408/lynn-vision-vs-5yclone-perfect-world-arena-premier-league-season-5,162128,Nuke
2366408/lynn-vision-vs-5yclone-perfect-world-arena-premier-league-season-5,162132,Anubis
2366438/sprout-vs-enterprise-european-pro-league-season-10,162124,Vertigo
2366438/sprout-vs-enterprise-european-pro-league-season-10,162127,Inferno
2366438/sprout-vs-enterprise-european-pro-league-season-10,162130,Anubis
2366396/serbia-vs-traffic-tashkent-iesf-world-championship-2023,162125,Overpass
2366396/serbia-vs-traffic-tashkent-iesf-world-championship-2023,162129,Ancient
2366079/grayhound-vs-furia-esl-pro-league-season-18,162121,Inferno
2366079/grayhound-vs-furia-esl-pro-league-season-18,162126,Vertigo
2366437/500-vs-los-kogutos-european-pro-league-season-10,162118,Nuke
2366437/500-vs-los-kogutos-european-pro-league-season-10,162119,Overpass
2366437/500-vs-los-kogutos-european-pro-league-season-10,162120,Ancient
2366429/sharks-vs-w7m-cct-south-america-series-10,162116,Anubis
2366429/sharks-vs-w7m-cct-south-america-series-10,162117,Inferno
2366428/bestia-vs-o-plano-cct-south-america-series-10,162113,Ancient
2366428/bestia-vs-o-plano-cct-south-america-series-10,162115,Nuke
2366078/gamerlegion-vs-ninjas-in-pyjamas-esl-pro-league-season-18,162109,Ancient
2366078/gamerlegion-vs-ninjas-in-pyjamas-esl-pro-league-season-18,162112,Overpass
2366078/gamerlegion-vs-ninjas-in-pyjamas-esl-pro-league-season-18,162114,Inferno
2366427/selva-vs-fluxo-cct-south-america-series-10,162104,Overpass
2366427/selva-vs-fluxo-cct-south-america-series-10,162107,Nuke
2366427/selva-vs-fluxo-cct-south-america-series-10,162110,Ancient
2366448/preasy-vs-eyeballers-pelaajat-nordic-masters-fall-2023-open-qualifier-2,162105,Ancient
2366077/astralis-vs-furia-esl-pro-league-season-18,162102,Overpass
2366077/astralis-vs-furia-esl-pro-league-season-18,162103,Nuke
2366426/solid-vs-pain-cct-south-america-series-10,162099,Mirage
2366426/solid-vs-pain-cct-south-america-series-10,162101,Inferno
2366395/traffic-tashkent-vs-germany-iesf-world-championship-2023,162096,Mirage
2366395/traffic-tashkent-vs-germany-iesf-world-championship-2023,162100,Ancient
2366076/grayhound-vs-orks-esl-pro-league-season-18,162091,Mirage
2366076/grayhound-vs-orks-esl-pro-league-season-18,162095,Nuke
2366076/grayhound-vs-orks-esl-pro-league-season-18,162097,Ancient
2366436/preasy-vs-entropiq-european-pro-league-season-10,162090,Inferno
2366436/preasy-vs-entropiq-european-pro-league-season-10,162094,Ancient
2366407/5yclone-vs-wings-up-perfect-world-arena-premier-league-season-5,162089,Inferno
2366407/5yclone-vs-wings-up-perfect-world-arena-premier-league-season-5,162093,Nuke
2366435/alternate-attax-vs-eclot-european-pro-league-season-10,162085,Anubis
2366435/alternate-attax-vs-eclot-european-pro-league-season-10,162087,Vertigo
2366406/lynn-vision-vs-atox-perfect-world-arena-premier-league-season-5,162084,Ancient
2366406/lynn-vision-vs-atox-perfect-world-arena-premier-league-season-5,162086,Inferno
2366425/o-plano-vs-furia-academy-cct-south-america-series-10,162082,Mirage
2366425/o-plano-vs-furia-academy-cct-south-america-series-10,162083,Inferno
2366424/bestia-vs-mibr-academy-cct-south-america-series-10,162077,Anubis
2366424/bestia-vs-mibr-academy-cct-south-america-series-10,162081,Overpass
2366423/solid-vs-bebold-cct-south-america-series-10,162065,Ancient
2366423/solid-vs-bebold-cct-south-america-series-10,162068,Overpass
2366423/solid-vs-bebold-cct-south-america-series-10,162073,Vertigo
2366075/ninjas-in-pyjamas-vs-furia-esl-pro-league-season-18,162069,Mirage
2366075/ninjas-in-pyjamas-vs-furia-esl-pro-league-season-18,162072,Nuke
2366443/espionage-vs-masonic-pelaajat-nordic-masters-fall-2023-open-qualifier-1,162067,Inferno
2366074/gamerlegion-vs-astralis-esl-pro-league-season-18,162061,Vertigo
2366074/gamerlegion-vs-astralis-esl-pro-league-season-18,162064,Inferno
2366422/sharks-vs-corinthians-cct-south-america-series-10,162059,Nuke
2366422/sharks-vs-corinthians-cct-south-america-series-10,162062,Mirage
2366405/wings-up-vs-themongolz-perfect-world-arena-premier-league-season-5,162054,Mirage
2366405/wings-up-vs-themongolz-perfect-world-arena-premier-league-season-5,162056,Ancient
2366405/wings-up-vs-themongolz-perfect-world-arena-premier-league-season-5,162058,Inferno
2366434/jano-vs-pge-turow-european-pro-league-season-10,162055,Mirage
2366434/jano-vs-pge-turow-european-pro-league-season-10,162057,Anubis
2366404/newhappy-vs-atox-perfect-world-arena-premier-league-season-5,162049,Inferno
2366404/newhappy-vs-atox-perfect-world-arena-premier-league-season-5,162051,Ancient
2366404/newhappy-vs-atox-perfect-world-arena-premier-league-season-5,162053,Overpass
2366433/ence-academy-vs-anonymo-european-pro-league-season-10,162050,Nuke
2366433/ence-academy-vs-anonymo-european-pro-league-season-10,162052,Ancient
2366420/paquet-vs-meta-cct-south-america-series-10,162044,Anubis
2366420/paquet-vs-meta-cct-south-america-series-10,162045,Mirage
2366071/orks-vs-astralis-esl-pro-league-season-18,162039,Nuke
2366071/orks-vs-astralis-esl-pro-league-season-18,162042,Overpass
2366073/vitality-vs-ninjas-in-pyjamas-esl-pro-league-season-18,162038,Mirage
2366073/vitality-vs-ninjas-in-pyjamas-esl-pro-league-season-18,162041,Nuke
2366419/fluxo-vs-oddik-cct-south-america-series-10,162036,Anubis
2366419/fluxo-vs-oddik-cct-south-america-series-10,162037,Ancient
2366072/movistar-riders-vs-gamerlegion-esl-pro-league-season-18,162030,Anubis
2366072/movistar-riders-vs-gamerlegion-esl-pro-league-season-18,162033,Ancient
2366418/w7m-vs-case-cct-south-america-series-10,162027,Nuke
2366418/w7m-vs-case-cct-south-america-series-10,162031,Mirage
2366402/atox-vs-5yclone-perfect-world-arena-premier-league-season-5,162022,Mirage
2366402/atox-vs-5yclone-perfect-world-arena-premier-league-season-5,162026,Nuke
2366070/furia-vs-grayhound-esl-pro-league-season-18,162020,Ancient
2366070/furia-vs-grayhound-esl-pro-league-season-18,162023,Vertigo
2366399/themongolz-vs-lynn-vision-perfect-world-arena-premier-league-season-5,162017,Inferno
2366399/themongolz-vs-lynn-vision-perfect-world-arena-premier-league-season-5,162018,Ancient
2366399/themongolz-vs-lynn-vision-perfect-world-arena-premier-league-season-5,162019,Nuke
2366391/germany-vs-astralis-talent-iesf-world-championship-2023,162013,Inferno
2366391/germany-vs-astralis-talent-iesf-world-championship-2023,162016,Overpass
2366068/astralis-vs-ninjas-in-pyjamas-esl-pro-league-season-18,162012,Ancient
2366068/astralis-vs-ninjas-in-pyjamas-esl-pro-league-season-18,162015,Inferno
2366069/vitality-vs-orks-esl-pro-league-season-18,162011,Mirage
2366069/vitality-vs-orks-esl-pro-league-season-18,162014,Nuke
2366066/furia-vs-movistar-riders-esl-pro-league-season-18,162004,Overpass
2366066/furia-vs-movistar-riders-esl-pro-league-season-18,162009,Nuke
2366067/grayhound-vs-gamerlegion-esl-pro-league-season-18,162003,Anubis
2366067/grayhound-vs-gamerlegion-esl-pro-league-season-18,162008,Ancient
